date,type,category,description,amount,memo
2025-08-04,지출,통신,휴대폰 요금,-75212,
2025-08-05,지출,교육,자격증 시험,-563321,
2025-08-05,수입,급여,보너스,4455877,카드결제
2025-08-05,수입,기타수입,용돈,36888,
2025-08-06,지출,여행,숙박비,-346962,
2025-08-06,지출,문화/여가,게임 아이템,-68876,
2025-08-06,지출,주거,가스비,-119390,카드결제
2025-08-07,지출,통신,인터넷 요금,-51722,현금
2025-08-07,지출,교육,온라인 강의,-385772,
2025-08-07,지출,쇼핑,생활용품,-386841,
2025-08-08,지출,교육,학원비,-67215,
2025-08-08,수입,급여,보너스,4748908,
2025-08-08,수입,기타수입,환급금,387471,메모_2451
2025-08-08,지출,식비,마트,-30117,카드결제
2025-08-09,지출,식비,일식당,-70551,
2025-08-09,지출,교통,KTX,-39559,
2025-08-10,지출,저축/투자,펀드 투자,-928576,
2025-08-10,지출,통신,인터넷 요금,-79793,
2025-08-11,지출,식비,마트,-66277,
2025-08-11,수입,기타수입,중고 판매,270283,
2025-08-11,지출,여행,여행 경비,-1075799,
2025-08-11,수입,급여,프리랜서 수입,2771677,카드결제
2025-08-12,지출,문화/여가,스포츠센터,-90371,현금
2025-08-12,지출,문화/여가,공연 티켓,-55001,
2025-08-13,지출,문화/여가,OTT 구독,-114982,
2025-08-14,지출,문화/여가,음악 스트리밍,-115946,
2025-08-15,지출,교통,주차비,-124750,카드결제
2025-08-16,지출,저축/투자,적금 납입,-468036,현금
2025-08-17,지출,교통,버스,-73963,
2025-08-17,지출,주거,관리비,-98900,
2025-08-17,지출,식비,카페,-60135,
2025-08-17,지출,통신,케이블TV,-102350,
2025-08-18,수입,급여,이자 수입,4120530,현금
2025-08-19,지출,쇼핑,옷 구입,-332409,메모_3616
2025-08-19,지출,식비,배달음식,-40146,
2025-08-21,지출,문화/여가,도서 구입,-112071,카드결제
2025-08-21,지출,교통,버스,-114459,
2025-08-23,지출,교통,주차비,-127916,
2025-08-23,지출,의료,한의원,-151448,현금
2025-08-24,지출,문화/여가,OTT 구독,-8104,메모_1615
2025-08-24,지출,통신,인터넷 요금,-67451,
2025-08-25,지출,통신,케이블TV,-31895,
2025-08-25,지출,교통,KTX,-134474,
2025-08-25,지출,주거,수도세,-42619,현금
2025-08-25,수입,급여,이자 수입,4554057,
2025-08-26,수입,급여,이자 수입,4223663,
2025-08-26,수입,급여,월급,4204720,
2025-08-26,지출,교통,버스,-99662,현금
2025-08-26,수입,급여,월급,2504599,
2025-08-27,지출,의료,치과,-34529,
2025-08-27,수입,기타수입,중고 판매,374454,카드결제
2025-08-28,수입,기타수입,중고 판매,482295,
2025-08-30,수입,기타수입,중고 판매,341680,
2025-08-30,지출,주거,가스비,-133107,현금
2025-08-30,지출,주거,전기세,-166097,
2025-08-31,지출,주거,가스비,-111725,
2025-08-31,지출,식비,카페,-29559,
2025-08-31,지출,식비,분식집,-15572,메모_4884
2025-09-01,지출,통신,케이블TV,-55003,현금
2025-09-01,지출,저축/투자,펀드 투자,-635513,
2025-09-02,지출,식비,저녁외식,-18966,메모_1785
2025-09-02,지출,주거,인터넷 설치,-249829,
2025-09-03,지출,문화/여가,OTT 구독,-7453,
2025-09-03,지출,교육,온라인 강의,-574344,
2025-09-04,지출,교통,택시,-133402,
2025-09-04,지출,여행,숙박비,-480073,
2025-09-04,지출,식비,분식집,-55222,
2025-09-04,지출,통신,인터넷 요금,-114680,
2025-09-05,수입,급여,보너스,4283214,
2025-09-06,지출,여행,항공권,-1292592,
2025-09-06,지출,식비,배달음식,-17920,
2025-09-06,지출,의료,치과,-116810,
2025-09-07,지출,저축/투자,주식 매수,-631242,
2025-09-08,지출,문화/여가,스포츠센터,-50013,
2025-09-09,지출,통신,인터넷 요금,-60291,현금
2025-09-09,수입,급여,보너스,2580096,
2025-09-10,지출,여행,여행 경비,-179162,
2025-09-10,지출,쇼핑,신발 구입,-306194,현금
2025-09-10,지출,의료,안과,-98888,
2025-09-12,지출,교통,KTX,-144792,
2025-09-13,지출,교육,온라인 강의,-156604,
2025-09-13,지출,교통,택시,-78055,
2025-09-13,지출,쇼핑,가전제품,-342552,
2025-09-14,수입,급여,월급,4947575,카드결제
2025-09-14,지출,여행,숙박비,-951117,카드결제
2025-09-14,지출,식비,마트,-31114,메모_2302
2025-09-14,지출,주거,가스비,-162054,
2025-09-15,지출,주거,인터넷 설치,-282391,메모_1280
2025-09-15,지출,식비,카페,-6860,메모_2866
2025-09-16,지출,통신,인터넷 요금,-61930,
2025-09-17,지출,여행,항공권,-878602,메모_2601
2025-09-17,지출,교통,KTX,-103696,
2025-09-17,지출,주거,수도세,-233123,현금
2025-09-18,지출,주거,관리비,-184949,
2025-09-18,지출,주거,인터넷 설치,-32771,
2025-09-20,지출,교통,주차비,-139011,
2025-09-20,지출,교통,고속도로 통행료,-93847,현금
2025-09-20,지출,주거,가스비,-184436,
2025-09-21,지출,교육,자격증 시험,-132216,카드결제
2025-09-21,지출,문화/여가,OTT 구독,-101886,카드결제
2025-09-21,지출,주거,가스비,-212239,현금
2025-09-22,수입,기타수입,용돈,424243,
2025-09-22,지출,교통,택시,-70348,메모_4473
2025-09-23,지출,쇼핑,가전제품,-493578,카드결제
2025-09-23,지출,식비,중식당,-29878,
2025-09-23,지출,의료,약국,-9382,현금
2025-09-23,수입,기타수입,용돈,210494,카드결제
2025-09-23,지출,주거,수도세,-248360,
2025-09-24,지출,의료,한의원,-90403,
2025-09-24,수입,급여,이자 수입,2877687,카드결제
2025-09-24,지출,교육,학원비,-142873,카드결제
2025-09-25,지출,주거,전기세,-113751,
2025-09-26,수입,기타수입,환급금,358568,
2025-09-27,지출,의료,병원 진료,-53452,
2025-09-27,지출,여행,항공권,-1283894,
2025-09-28,지출,의료,약국,-75155,현금
2025-09-29,지출,식비,배달음식,-14746,카드결제
2025-09-29,지출,교육,교재 구입,-105988,현금
2025-09-30,지출,문화/여가,OTT 구독,-33939,
2025-09-30,지출,식비,카페,-37018,카드결제
2025-10-01,수입,기타수입,용돈,61699,메모_190
2025-10-03,지출,저축/투자,펀드 투자,-761634,
2025-10-03,수입,급여,이자 수입,3391887,메모_1210
2025-10-03,지출,문화/여가,영화관,-14853,
2025-10-03,지출,여행,항공권,-396419,
2025-10-04,지출,교육,교재 구입,-174698,
2025-10-04,수입,급여,이자 수입,4907216,카드결제
2025-10-04,지출,쇼핑,신발 구입,-485643,카드결제
2025-10-04,지출,쇼핑,화장품,-370898,메모_3497
2025-10-04,지출,주거,수도세,-67646,
2025-10-05,지출,교통,고속도로 통행료,-45381,카드결제
2025-10-05,지출,식비,한식당,-58407,메모_1504
2025-10-05,지출,여행,숙박비,-1263254,현금
2025-10-06,지출,쇼핑,생활용품,-324416,
2025-10-07,지출,저축/투자,펀드 투자,-117949,메모_4275
2025-10-08,수입,급여,이자 수입,3068701,
2025-10-09,지출,통신,휴대폰 요금,-85191,
2025-10-09,지출,문화/여가,게임 아이템,-34563,
2025-10-09,지출,저축/투자,주식 매수,-284662,
2025-10-09,수입,급여,이자 수입,4738923,카드결제
2025-10-09,지출,교육,온라인 강의,-522844,
2025-10-09,지출,의료,안과,-122321,
2025-10-09,지출,교통,KTX,-89675,
2025-10-10,지출,의료,안과,-194111,카드결제
2025-10-11,지출,여행,항공권,-478747,현금
2025-10-12,지출,교통,KTX,-14717,메모_1178
2025-10-14,지출,문화/여가,음악 스트리밍,-58108,카드결제
2025-10-15,수입,기타수입,용돈,121648,현금
2025-10-15,지출,쇼핑,가전제품,-25604,
2025-10-15,지출,식비,마트,-70744,현금
2025-10-15,수입,기타수입,환급금,382751,카드결제
2025-10-16,지출,문화/여가,OTT 구독,-116012,현금
2025-10-16,지출,쇼핑,옷 구입,-248189,
2025-10-17,지출,여행,숙박비,-870984,
2025-10-17,지출,여행,여행 경비,-1399837,현금
2025-10-18,수입,기타수입,용돈,445103,메모_770
2025-10-18,수입,급여,프리랜서 수입,3449901,카드결제
2025-10-18,수입,기타수입,용돈,320022,
2025-10-18,지출,식비,중식당,-62562,메모_4001
2025-10-19,지출,저축/투자,주식 매수,-306370,메모_4894
2025-10-20,지출,의료,치과,-67424,
2025-10-22,지출,저축/투자,적금 납입,-557882,
2025-10-22,지출,통신,인터넷 요금,-36580,
2025-10-22,지출,통신,휴대폰 요금,-75898,
2025-10-23,지출,식비,중식당,-69918,현금
2025-10-23,지출,식비,점심식사,-4549,메모_628
2025-10-23,지출,쇼핑,옷 구입,-281191,현금
2025-10-24,지출,저축/투자,적금 납입,-103836,
2025-10-24,지출,주거,수도세,-204625,카드결제
2025-10-25,지출,식비,마트,-35629,
2025-10-25,지출,교육,학원비,-90884,카드결제
2025-10-25,지출,저축/투자,펀드 투자,-981768,현금
2025-10-28,지출,저축/투자,주식 매수,-986516,
2025-10-28,지출,의료,안과,-144371,
2025-10-28,수입,기타수입,용돈,355588,메모_1472
2025-10-28,지출,식비,분식집,-22385,
2025-10-28,수입,기타수입,용돈,99978,카드결제
2025-10-29,지출,교통,고속도로 통행료,-116457,
2025-10-29,지출,저축/투자,적금 납입,-282932,메모_1440
2025-10-29,지출,통신,휴대폰 요금,-84164,
2025-10-30,지출,문화/여가,OTT 구독,-46060,
2025-10-30,수입,기타수입,용돈,220765,현금
2025-10-30,지출,의료,안과,-32159,
2025-10-30,지출,통신,휴대폰 요금,-119600,
2025-10-30,수입,기타수입,용돈,65585,메모_4258
2025-10-30,지출,저축/투자,펀드 투자,-367823,현금
2025-10-31,수입,기타수입,환급금,498703,메모_1415
2025-10-31,지출,저축/투자,펀드 투자,-178934,메모_1758
2025-10-31,지출,저축/투자,적금 납입,-866102,
2025-10-31,지출,여행,여행 경비,-1340849,
2025-10-31,수입,기타수입,환급금,214781,카드결제
2025-11-01,지출,쇼핑,온라인쇼핑,-237365,
2025-11-02,지출,교육,온라인 강의,-94476,카드결제
2025-11-02,지출,통신,인터넷 요금,-80547,
2025-11-02,지출,식비,점심식사,-64426,
2025-11-03,지출,교육,학원비,-359268,현금
2025-11-04,지출,주거,전기세,-118867,
2025-11-05,지출,통신,휴대폰 요금,-56064,카드결제
2025-11-05,지출,여행,여행 경비,-1486490,
2025-11-05,지출,저축/투자,적금 납입,-880837,
2025-11-05,지출,쇼핑,화장품,-416412,
2025-11-07,지출,의료,안과,-160079,메모_940
2025-11-08,지출,통신,케이블TV,-42308,
2025-11-09,지출,주거,인터넷 설치,-203099,카드결제
2025-11-09,지출,통신,휴대폰 요금,-33075,
2025-11-09,지출,교통,지하철,-9265,현금
2025-11-10,지출,식비,점심식사,-52155,현금
2025-11-10,지출,교통,버스,-32752,메모_1032
2025-11-11,지출,주거,관리비,-106193,현금
2025-11-11,지출,쇼핑,생활용품,-169868,
2025-11-11,지출,의료,치과,-29080,
2025-11-11,수입,기타수입,환급금,181850,메모_4228
2025-11-11,수입,기타수입,용돈,193281,메모_4679
2025-11-12,지출,여행,여행 경비,-412378,카드결제
2025-11-12,지출,저축/투자,주식 매수,-100046,
2025-11-12,지출,문화/여가,공연 티켓,-9814,카드결제
2025-11-13,지출,여행,여행 경비,-1112979,현금
2025-11-13,수입,급여,이자 수입,3528574,현금
2025-11-13,수입,기타수입,중고 판매,244608,
2025-11-14,수입,급여,프리랜서 수입,2815086,
2025-11-14,지출,의료,약국,-143550,카드결제
2025-11-15,수입,기타수입,중고 판매,486578,현금
2025-11-15,지출,식비,한식당,-20253,
2025-11-16,지출,교통,택시,-28744,카드결제
2025-11-17,지출,의료,한의원,-167471,
2025-11-17,지출,교통,고속도로 통행료,-71297,메모_727
2025-11-17,지출,교육,온라인 강의,-101141,메모_4900
2025-11-18,수입,급여,보너스,3275228,
2025-11-18,지출,쇼핑,생활용품,-283039,현금
2025-11-18,지출,문화/여가,OTT 구독,-58835,카드결제
2025-11-18,지출,통신,인터넷 요금,-36891,메모_4358
2025-11-19,지출,교육,학원비,-508600,메모_1142
2025-11-20,지출,의료,치과,-82689,카드결제
2025-11-20,지출,교통,주차비,-47243,
2025-11-20,지출,여행,여행 경비,-860545,
2025-11-20,지출,통신,인터넷 요금,-54228,카드결제
2025-11-21,지출,문화/여가,영화관,-106614,
2025-11-21,지출,저축/투자,주식 매수,-59534,메모_4185
2025-11-21,수입,급여,이자 수입,2757240,현금
2025-11-23,수입,급여,이자 수입,4250477,
2025-11-23,지출,여행,숙박비,-1476085,카드결제
2025-11-24,지출,여행,항공권,-1262140,메모_57
2025-11-24,지출,저축/투자,펀드 투자,-375468,
2025-11-25,수입,급여,이자 수입,4066953,카드결제
2025-11-25,지출,여행,숙박비,-1188306,
2025-11-26,수입,기타수입,용돈,253760,
2025-11-26,지출,주거,관리비,-284227,
2025-11-26,지출,식비,카페,-51944,
2025-11-27,지출,문화/여가,스포츠센터,-12878,
2025-11-27,수입,기타수입,용돈,375833,카드결제
2025-11-27,지출,문화/여가,게임 아이템,-72330,
2025-11-27,지출,쇼핑,옷 구입,-489394,메모_4246
2025-11-28,수입,급여,이자 수입,3398575,현금
2025-11-28,지출,저축/투자,적금 납입,-88410,
2025-11-29,지출,의료,병원 진료,-131807,메모_4588
2025-12-01,지출,통신,인터넷 요금,-51147,
2025-12-01,지출,교육,교재 구입,-563911,
2025-12-02,지출,의료,약국,-135199,
2025-12-03,수입,급여,프리랜서 수입,4014555,
2025-12-03,지출,식비,카페,-61805,현금
2025-12-03,지출,의료,안과,-154519,카드결제
2025-12-03,지출,주거,관리비,-89809,카드결제
2025-12-05,지출,여행,여행 경비,-1210000,
2025-12-05,지출,식비,점심식사,-30782,현금
2025-12-05,지출,교육,온라인 강의,-408770,메모_3148
2025-12-06,지출,교육,교재 구입,-89082,메모_3966
2025-12-07,수입,급여,보너스,2773127,메모_3063
2025-12-07,지출,통신,휴대폰 요금,-63087,
2025-12-07,수입,급여,보너스,4148521,
2025-12-09,지출,통신,인터넷 요금,-118416,메모_2066
2025-12-09,지출,쇼핑,온라인쇼핑,-433165,
2025-12-11,수입,기타수입,용돈,462319,카드결제
2025-12-11,수입,기타수입,환급금,250127,카드결제
2025-12-11,지출,여행,여행 경비,-1326249,현금
2025-12-12,수입,급여,이자 수입,3711282,메모_878
2025-12-12,지출,통신,인터넷 요금,-35314,
2025-12-12,지출,문화/여가,공연 티켓,-44334,
2025-12-12,수입,기타수입,중고 판매,103809,
2025-12-12,지출,교육,교재 구입,-490775,
2025-12-12,수입,급여,월급,2698647,
2025-12-13,지출,식비,마트,-15722,
2025-12-13,지출,문화/여가,도서 구입,-46881,메모_2516
2025-12-13,지출,의료,약국,-122768,메모_2661
2025-12-14,지출,문화/여가,게임 아이템,-18125,
2025-12-14,수입,급여,프리랜서 수입,4099892,
2025-12-14,지출,여행,항공권,-1226660,메모_3530
2025-12-14,수입,급여,프리랜서 수입,4299082,
2025-12-14,지출,의료,약국,-112260,메모_4662
2025-12-15,지출,교통,KTX,-120104,
2025-12-17,지출,주거,인터넷 설치,-280012,
2025-12-17,지출,의료,약국,-73351,
2025-12-17,지출,통신,인터넷 요금,-114175,카드결제
2025-12-18,지출,식비,점심식사,-39039,
2025-12-20,지출,주거,인터넷 설치,-37287,
2025-12-20,수입,급여,이자 수입,3194233,카드결제
2025-12-20,수입,기타수입,용돈,92984,카드결제
2025-12-20,지출,쇼핑,신발 구입,-261496,카드결제
2025-12-21,지출,여행,여행 경비,-1271728,
2025-12-21,지출,주거,수도세,-278821,
2025-12-22,수입,기타수입,환급금,335557,현금
2025-12-22,수입,기타수입,환급금,418359,현금
2025-12-22,지출,교통,주유비,-82337,메모_4676
2025-12-23,수입,기타수입,중고 판매,468521,
2025-12-23,수입,기타수입,중고 판매,64630,
2025-12-24,지출,교통,주차비,-56755,현금
2025-12-24,지출,주거,가스비,-39024,현금
2025-12-24,수입,급여,월급,4901922,
2025-12-25,지출,교육,학원비,-188197,현금
2025-12-25,수입,급여,프리랜서 수입,2536685,
2025-12-25,수입,급여,이자 수입,4849082,메모_2762
2025-12-26,지출,쇼핑,생활용품,-17380,카드결제
2025-12-26,지출,통신,휴대폰 요금,-61423,카드결제
2025-12-27,지출,교육,온라인 강의,-436851,
2025-12-28,수입,급여,보너스,4649826,
2025-12-29,수입,급여,월급,3158648,현금
2025-12-29,지출,문화/여가,음악 스트리밍,-54017,카드결제
2025-12-30,수입,기타수입,중고 판매,213670,메모_1088
2026-01-01,지출,문화/여가,게임 아이템,-115012,현금
2026-01-01,수입,기타수입,용돈,75568,
2026-01-02,지출,문화/여가,OTT 구독,-114857,메모_1930
2026-01-02,지출,식비,배달음식,-78063,카드결제
2026-01-02,수입,기타수입,환급금,224745,
2026-01-02,지출,의료,약국,-27832,
2026-01-02,지출,식비,배달음식,-43055,
2026-01-02,지출,문화/여가,공연 티켓,-52403,
2026-01-06,지출,저축/투자,주식 매수,-715105,현금
2026-01-06,수입,급여,프리랜서 수입,3105688,현금
